,Sensor kas 4 L (073) - Absolute Humidity (g/m3) - averages,Sensor kas 4 L (073) - Dewpoint (°C) - averages,Sensor kas 4 L (073) - Humidity (%) - averages,Sensor kas 4 L (073) - Humidity Deficit (g/m3) - averages,Sensor kas 4 L (073) - Temperature (°C) - averages,luwe zijde raamstand - %  (afd 4) - Percentage (%) - averages,wind zijde raamstand - %  (afd 4) - Percentage (%) - averages,verwarmingstemp: ber - °C  (afd 4) - Temperature (°C) - averages,ventilatietemp: ber  - °C  (afd 4) - Temperature (°C) - averages,vochtdeficit - g/m³  (afd 4) - Humidity deficit (g/m3) - averages,PAR Sensor (13D) - PAR (μmol m−2 s−1) - averages
2019-11-07 09:00:00,13.4,16,73,5,21.1,0,0,19,21,5.03,71.63
2019-11-07 10:00:00,13.9,16.6,73.5,5,21.6,0.1,0,19,21,4.42,107.67
2019-11-07 11:00:00,14,16.7,74.1,4.9,21.5,0.3,0,19,21,4.03,92.87
2019-11-07 12:00:00,13,15.5,74.2,4.5,20.2,0,0,19,21,3.73,69.99
2019-11-07 13:00:00,12.5,14.8,74.7,4.2,19.4,0,0,19,21,4.02,66.74
2019-11-07 14:00:00,12.3,14.6,74.9,4.1,19.1,0,0,19,21,4.06,34.02
2019-11-07 15:00:00,12.3,14.6,74.3,4.2,19.3,0,0,19,21,4.44,31.1
2019-11-07 16:00:00,12.3,14.5,74.4,4.2,19.2,0,0,19,21,4.67,3.68
2019-11-07 17:00:00,12.9,15.3,74.9,4.3,19.9,0,0,19,21,4.88,0.39
2019-11-07 18:00:00,12.5,14.9,75.5,4.1,19.3,0,0,19,21,4.34,0.32
2019-11-07 19:00:00,12.5,14.8,75,4.2,19.4,0,0,19,21,4.44,0.31
2019-11-07 20:00:00,12.3,14.6,75.2,4.1,19.1,0,0,19,21,4.17,0
2019-11-07 21:00:00,12.6,14.9,75.3,4.1,19.4,0,0,19,21,4.7,0
2019-11-07 22:00:00,12.4,14.7,75.5,4,19.1,0,0,19,21,4.23,0
2019-11-07 23:00:00,12.4,14.7,75.4,4.1,19.2,0,0,19,21,4.63,0
2019-11-08 00:00:00,12.2,14.5,74.5,4.2,19.2,0,0,19,21,4.68,0
2019-11-08 01:00:00,12.2,14.4,74.2,4.2,19.1,,,,,,0
2019-11-08 02:00:00,12.1,14.3,73.4,4.4,19.2,0,0,19,21,4.9,0
2019-11-08 03:00:00,12,14.2,73.4,4.4,19.1,0,0,19,21,4.89,0
2019-11-08 04:00:00,12,14.2,72.9,4.5,19.1,0,0,19,21,5.11,0
2019-11-08 05:00:00,11.9,14,72.3,4.6,19.1,1,0,19,21,5.03,0
2019-11-08 06:00:00,11.6,13.7,71.1,4.7,19,1,0,19,21,5.18,0.28
2019-11-08 07:00:00,11.3,13.3,70.6,4.7,18.7,1,0,19,21.2,5.03,1.88
2019-11-08 08:00:00,11.9,14,69.8,5.2,19.7,1,0,19,21,6.05,30.64
2019-11-08 09:00:00,13.5,16.2,64.3,7.5,23.4,3.6,0,19,21,7.47,111.64
2019-11-08 10:00:00,14.2,17.3,55.3,11.6,27,12.2,0,19,21,7.39,175.98
2019-11-08 11:00:00,13.1,16,52.4,11.9,26.5,14.8,0,19,21,8.89,302.8
2019-11-08 12:00:00,12.7,15.5,49.9,12.8,26.8,17.6,0,19,21,9.72,301.27
2019-11-08 13:00:00,12.8,15.5,54.7,10.6,25.3,15.1,0,19,21,8.98,196.17
2019-11-08 14:00:00,13.9,16.8,61.7,8.6,24.6,8.5,0,19,21,6.45,204.4
2019-11-08 15:00:00,14.3,17.2,68.5,6.6,23.3,2.9,0,19,21,4.86,88.94
2019-11-08 16:00:00,14,16.8,75.6,4.5,21.2,0,0,19,21,2.97,6.19
2019-11-08 17:00:00,13.6,16.2,79.8,3.4,19.7,0,0,19,21,2.87,0.05
2019-11-08 18:00:00,13.1,15.6,79.9,3.3,19.1,0,0,19,21,2.72,0
2019-11-08 19:00:00,13,15.4,80.1,3.2,19,0,0,19,21,2.94,0
2019-11-08 20:00:00,12.9,15.3,79.9,3.3,18.9,0,0,19,21,3.07,0
2019-11-08 21:00:00,12.9,15.3,79.7,3.3,18.9,0,0,19,21,3.33,0
2019-11-08 22:00:00,13,15.4,79.9,3.3,18.9,0,0,19,21,3.31,0
2019-11-08 23:00:00,12.9,15.3,79.6,3.3,18.9,0.9,0,19,21,2.97,0
2019-11-09 00:00:00,12.8,15.2,78.1,3.6,19.1,1.1,0,19,21,2.89,0
2019-11-09 01:00:00,12.8,15.2,77,3.8,19.4,,,,,,0
2019-11-09 02:00:00,12.9,15.3,78.4,3.6,19.2,2.3,0,19,21,2.62,0
2019-11-09 03:00:00,12.8,15.2,76.8,3.8,19.3,1.2,0,19,21,2.97,0
2019-11-09 04:00:00,12.8,15.2,77.7,3.7,19.2,1.2,0,19,21,2.78,0
2019-11-09 05:00:00,12.8,15.2,78,3.6,19.2,2,0,19,21,2.89,0
2019-11-09 06:00:00,12.8,15.2,77.3,3.8,19.3,1.2,0,19,21,3.29,0.32
2019-11-09 07:00:00,12.4,14.7,78.9,3.3,18.4,2,0,19,21.3,2.76,1.35
2019-11-09 08:00:00,12.6,15,76.3,3.9,19.3,0.4,0,19,21,3.63,15.52
2019-11-09 09:00:00,12.8,15.3,74.4,4.4,20,0,0,19,21,3.99,58.35
2019-11-09 10:00:00,12.3,14.6,75,4.1,19.2,0,0,19,21,3.41,45.85
2019-11-09 11:00:00,12.6,15,74.1,4.4,19.8,0,0,19,21,4.06,34.18
2019-11-09 12:00:00,12.8,15.2,72.8,4.8,20.2,0,0,19,21,4.02,100.66
2019-11-09 13:00:00,12.6,15,72.9,4.7,20,0,0,19,21,3.83,79.57
2019-11-09 14:00:00,12.5,14.8,73.3,4.5,19.7,0,0,19,21,4.09,43.69
2019-11-09 15:00:00,13.5,16.1,74.9,4.5,20.7,0,0,19,21,3.83,38.06
2019-11-09 16:00:00,13.1,15.6,75.9,4.2,20,0,0,19,21,3.6,16.82
2019-11-09 17:00:00,13.3,15.8,76.9,4,20,0.8,0,19,21,3.17,0.03
2019-11-09 18:00:00,12.8,15.2,77.1,3.8,19.4,1.5,0,19,21,2.84,0
2019-11-09 19:00:00,12.8,15.2,76,4,19.6,0.4,0,19,21,3.19,0
2019-11-09 20:00:00,12.7,15,75.8,4,19.4,0.5,0,19,21,3.16,0
2019-11-09 21:00:00,12.5,14.9,75.8,4,19.3,0.7,0,19,21,3.05,0
2019-11-09 22:00:00,12.5,14.8,74.7,4.2,19.4,0.3,0,19,21,3.28,0
2019-11-09 23:00:00,12.3,14.6,73.7,4.4,19.4,0.2,0,19,21,3.52,0
2019-11-10 00:00:00,12.3,14.6,74.4,4.2,19.3,0,0,19,21,3.56,0
2019-11-10 01:00:00,12.2,14.5,73.4,4.4,19.4,0,0,19,21,3.88,0
2019-11-10 02:00:00,12.1,14.4,73.2,4.4,19.3,0,0,19,21,3.82,0
2019-11-10 03:00:00,12.1,14.3,72,4.7,19.5,0,0,19,21,3.91,0
2019-11-10 04:00:00,12,14.2,72.1,4.6,19.4,0,0,19,21,4.08,0
2019-11-10 05:00:00,12,14.2,71.6,4.7,19.4,1,0,19,21,4.06,0
2019-11-10 06:00:00,11.9,14,71.5,4.7,19.3,1,0,19,21,4.03,0
2019-11-10 07:00:00,11.7,13.8,72.4,4.5,18.9,1,0,19,21.3,3.76,1.39
2019-11-10 08:00:00,12.3,14.6,71.7,4.9,19.9,1,0,19,21,4.73,29.22
2019-11-10 09:00:00,14.2,17,65.5,7.6,24,3.5,0,19,21,6.01,104.54
2019-11-10 10:00:00,15.3,18.5,58.5,11,27.4,10.6,0,19,21,5.28,144.21
2019-11-10 11:00:00,14.7,17.8,57.3,11,27,13.8,0,19,21,6.15,290.6
2019-11-10 12:00:00,14.3,17.4,55.6,11.5,27.1,12.7,0,19,21,6.73,301.06
2019-11-10 13:00:00,13.6,16.5,57.4,10.1,25.6,12.8,0,19,21,7.34,190.43
2019-11-10 14:00:00,13.3,16.1,58.2,9.6,24.9,11.3,0,19,21,6.92,192.38
2019-11-10 15:00:00,13.5,16.3,64.6,7.4,23.3,4.3,0,19,21,5.42,86.54
2019-11-10 16:00:00,13.1,15.6,72.3,5,20.8,0.3,0,19,21,3.47,17.04
2019-11-10 17:00:00,12.6,15,74,4.4,19.8,0.6,0,19,21,3.2,0.03
2019-11-10 18:00:00,12.3,14.6,73.9,4.4,19.4,0.4,0,19,21,3.42,0
2019-11-10 19:00:00,12.2,14.5,73.1,4.5,19.5,0,0,19,21,3.78,0
2019-11-10 20:00:00,12,14.2,72.3,4.6,19.3,0,0,19,21,3.78,0
2019-11-10 21:00:00,11.9,14.1,72.2,4.6,19.3,0,0,19,21,3.93,0
2019-11-10 22:00:00,11.8,13.9,70.4,4.9,19.4,0,0,19,21,4.29,0
2019-11-10 23:00:00,11.8,14,70.7,4.9,19.5,0,0,19,21,4.36,0
2019-11-11 00:00:00,11.7,13.8,70.2,4.9,19.3,0,0,19,21,4.31,0
2019-11-11 01:00:00,11.6,13.7,69.9,5,19.4,0,0,19,21,4.41,0
2019-11-11 02:00:00,11.7,13.8,70,5,19.4,0,0,19,21,4.47,0
2019-11-11 03:00:00,11.7,13.8,70.8,4.8,19.3,0,0,19,21,4.14,0
2019-11-11 04:00:00,11.9,14,71.6,4.7,19.3,0,0,19,21,4.02,0
2019-11-11 05:00:00,11.7,13.9,70.7,4.9,19.3,1,0,19,21,4.1,0
2019-11-11 06:00:00,11.9,14,71.6,4.7,19.3,1,0,19,21,4.03,0.07
2019-11-11 07:00:00,11.6,13.6,72.4,4.4,18.7,1,0,19,21.3,3.82,0.76
2019-11-11 08:00:00,12,14.3,72,4.7,19.4,0.5,0,19,21,4.8,12.15
2019-11-11 09:00:00,12.5,14.8,72.5,4.7,19.9,0,0,19,21,4.11,33.78
2019-11-11 10:00:00,12.3,14.6,74.1,4.3,19.3,0,0,19,21,3.53,49.44
2019-11-11 11:00:00,12.6,15,74.6,4.3,19.7,0.3,0,19,21,3.38,57.49
2019-11-11 12:00:00,12.1,14.4,74.3,4.2,19.1,0.5,0,19,21,3.24,35.8
2019-11-11 13:00:00,12.1,14.4,72.7,4.6,19.4,0,0,19,21,3.99,58.64
2019-11-11 14:00:00,12,14.2,70.2,5.1,19.8,0,0,19,21,4.4,48.06
2019-11-11 15:00:00,11.9,14.2,69.5,5.2,19.9,0,0,19,21,4.83,30.9
2019-11-11 16:00:00,11.9,14.1,70.9,4.9,19.5,0,0,19,21,4.6,5.08
2019-11-11 17:00:00,13.2,15.8,70.4,5.5,21.4,5.3,0,19,21,5.48,0
2019-11-11 18:00:00,13,15.5,69.1,5.8,21.4,5.4,0,19,21,5.22,0
2019-11-11 19:00:00,12.9,15.4,69.4,5.7,21.2,0.6,0,19,21,4.97,0
2019-11-11 20:00:00,12.9,15.5,69.2,5.7,21.3,1.2,0,19,21,4.97,0
2019-11-11 21:00:00,13,15.5,68.4,6,21.6,4.2,0,19,21,5.11,0
2019-11-11 22:00:00,12.9,15.4,69,5.8,21.3,1.3,0,19,21,5.1,0
2019-11-11 23:00:00,13.4,16.1,70,5.7,21.8,4.8,0,19,21,5.45,0
2019-11-12 00:00:00,12.9,15.5,68.8,5.9,21.4,1.3,0,19,21,5.45,0
2019-11-12 01:00:00,13.1,15.6,69,5.9,21.6,3.2,0,19,21,5.61,0
2019-11-12 02:00:00,12.8,15.3,68.3,6,21.4,1.6,0,19,21,5.55,0
2019-11-12 03:00:00,12.5,14.9,67.8,5.9,21.1,0,0,19,21,5.33,0
2019-11-12 04:00:00,12.5,15,68.7,5.7,21,0,0,19,21,5.13,0
2019-11-12 05:00:00,12.5,15,68.7,5.7,20.9,1,0,19,21,5.08,0
2019-11-12 06:00:00,12.2,14.5,66.7,6.1,20.9,1,0,19,21,5.08,0.16
2019-11-12 07:00:00,11.5,13.6,67.3,5.6,19.8,1,0,19,21.3,4.81,0.67
2019-11-12 08:00:00,11,12.9,68.2,5.1,18.9,0.2,0,19,21,4.84,14.8
2019-11-12 09:00:00,11.6,13.7,67.9,5.5,19.8,0,0,19,21,5.17,23.26
2019-11-12 10:00:00,11.6,13.7,65.9,6,20.2,0,0,19,21,5.38,75.04
2019-11-12 11:00:00,12,14.3,64.8,6.5,21.2,0,0,19,21,5.42,129.56
2019-11-12 12:00:00,12.6,15.1,63.7,7.2,22.3,0.7,0,19,21,5.77,193.02
2019-11-12 13:00:00,13.1,15.7,64.5,7.2,22.8,2.1,0,19,21,5.33,130.39
2019-11-12 14:00:00,12,14.3,67,5.9,20.6,0,0,19,21,4.67,91.12
2019-11-12 15:00:00,12.2,14.5,66.3,6.2,21,0.3,0,19,21,5.21,69.81
2019-11-12 16:00:00,12.3,14.7,69,5.6,20.6,0,0,19,21,4.76,14.25
2019-11-12 17:00:00,12.6,15.1,68.1,5.9,21.2,1.4,0,19,21,5.22,0.01
2019-11-12 18:00:00,12.4,14.8,67.6,6,21.1,0,0,19,21,5.23,0
2019-11-12 19:00:00,12.3,14.7,67.3,6,21,0,0,19,21,5.26,0
2019-11-12 20:00:00,12.3,14.7,67.3,6,21,0,0,19,21,5.26,0
2019-11-12 21:00:00,12.3,14.7,67.1,6,21,0,0,19,21,5.31,0
2019-11-12 22:00:00,12.3,14.6,67.1,6,21,0,0,19,21,5.28,0
2019-11-12 23:00:00,12.3,14.6,66.4,6.2,21.1,1.1,0,19,21,5.73,0
2019-11-13 00:00:00,12.7,15.1,67.3,6.1,21.4,2.2,0,19,21,6.12,0
2019-11-13 01:00:00,13,15.6,68.6,6,21.6,3.6,0,19,21,6.23,0
2019-11-13 02:00:00,13.1,15.7,68.7,6,21.7,4.4,0,19,21,6.29,0
2019-11-13 03:00:00,13.3,15.9,69.1,5.9,21.8,7.6,0,19,21,6.3,0
2019-11-13 04:00:00,13.1,15.7,69.1,5.9,21.6,6.6,0,19,21,5.95,0
2019-11-13 05:00:00,12.4,14.8,67.4,6,21.1,1.1,0,19,21,5.41,0
2019-11-13 06:00:00,12.3,14.7,67.1,6,21,1,0,19,21,5.44,0.12
2019-11-13 07:00:00,11.8,14,67.9,5.6,20.1,1,0,19,21.3,5.12,0.92
2019-11-13 08:00:00,11.6,13.6,69,5.2,19.5,0.6,0,19,21,5.17,21.5
2019-11-13 09:00:00,11.9,14.1,67.2,5.8,20.4,0,0,19,21,5.4,58.12
2019-11-13 10:00:00,13.2,15.8,67.3,6.4,22.2,1.6,0,19,21,5.53,71.26
2019-11-13 11:00:00,13.2,15.8,73.8,4.7,20.6,0.6,0,19,21,3.24,54.85
2019-11-13 12:00:00,12.5,14.9,75.6,4,19.3,0.3,0,19,21,3.53,42.42
2019-11-13 13:00:00,14.3,17.1,71.3,5.8,22.5,6,0,19,21,4.91,167.42
2019-11-13 14:00:00,14.9,17.8,70.5,6.3,23.5,12.6,0,19,21,4.48,135.48
2019-11-13 15:00:00,14.4,17.2,72.8,5.4,22.3,5.3,0,19,21,4.34,62.18
2019-11-13 16:00:00,13.2,15.7,77.3,3.9,19.8,1.5,0,19,21,2.88,4.69
2019-11-13 17:00:00,13.4,15.9,76.8,4,20.1,0.2,0,19,21,3.84,0
2019-11-13 18:00:00,13.2,15.7,78.8,3.6,19.5,0.8,0,19,21,3.1,0
2019-11-13 19:00:00,12.9,15.4,79,3.4,19.1,0.9,0,19,21,3.1,0
2019-11-13 20:00:00,13.1,15.5,78.9,3.5,19.3,0.6,0,19,21,3.13,0
2019-11-13 21:00:00,13,15.4,79.3,3.4,19,0.8,0,19,21,3.09,0
2019-11-13 22:00:00,12.9,15.3,79,3.4,19.1,0.5,0,19,21,3.2,0
2019-11-13 23:00:00,13,15.4,79.2,3.4,19.1,0.2,0,19,21,3.37,0
2019-11-14 00:00:00,12.9,15.4,79.2,3.4,19,0.7,0,19,21,3.19,0
2019-11-14 01:00:00,12.9,15.3,79.2,3.4,19,0.3,0,19,21,3.26,0
2019-11-14 02:00:00,12.8,15.2,78.8,3.5,19,0,0,19,21,3.42,0
2019-11-14 03:00:00,12.8,15.1,78.5,3.5,19,0,0,19,21,3.49,0
2019-11-14 04:00:00,12.8,15.1,78.4,3.5,19,0,0,19,21,3.5,0
2019-11-14 05:00:00,12.8,15.2,78.4,3.5,19,1,0,19,21,3.63,0
2019-11-14 06:00:00,12.2,14.5,75.2,4,19,1,0,19,21,3.83,0
2019-11-14 07:00:00,11.6,13.7,73.5,4.2,18.5,1,0,19,21.2,3.85,0.65
2019-11-14 08:00:00,12.2,14.4,74.2,4.3,19.2,0.3,0,19,21,4.46,18.89
2019-11-14 09:00:00,13.2,15.8,71.3,5.3,21.2,0,0,19,21,4.81,67.84
2019-11-14 10:00:00,13.2,15.7,73.2,4.8,20.7,0,0,19,21,3.63,97.41
2019-11-14 11:00:00,14,16.7,72,5.5,22,0.6,0,19,21,3.67,153.62
2019-11-14 12:00:00,14.3,17,73.3,5.2,22,1,0,19,21,3.41,136.31
2019-11-14 13:00:00,14.2,17,74.2,4.9,21.7,1,0,19,21,3.23,146.2
2019-11-14 14:00:00,14,16.7,74.4,4.8,21.5,1.3,0,19,21,3.02,78.75
2019-11-14 15:00:00,13.1,15.6,76.8,4,19.8,1.2,0,19,21,2.99,41.37
2019-11-14 16:00:00,12.8,15.2,78.2,3.6,19.1,0.8,0,19,21,3.1,5.54
2019-11-14 17:00:00,13.5,16,79.7,3.4,19.7,0.3,0,19,21,3.41,0
2019-11-14 18:00:00,13.2,15.6,79.4,3.4,19.3,1.9,0,19,21,2.77,0
2019-11-14 19:00:00,13,15.4,79.2,3.4,19.1,2,0,19,21,2.74,0
2019-11-14 20:00:00,13,15.4,78.6,3.5,19.2,0.8,0,19,21,3.03,0
2019-11-14 21:00:00,12.9,15.3,78.5,3.5,19.1,0.8,0,19,21,3.01,0
2019-11-14 22:00:00,12.8,15.2,77.9,3.6,19.1,0.8,0,19,21,3.03,0
2019-11-14 23:00:00,12.8,15.2,78.3,3.5,19,0.6,0,19,21,3.25,0
2019-11-15 00:00:00,12.8,15.2,78.4,3.5,19,0,0,19,21,3.5,0
2019-11-15 01:00:00,12.7,15.1,78,3.6,19,0,0,19,21,3.51,0
2019-11-15 02:00:00,12.7,15.1,77.7,3.7,19.1,0,0,19,21,3.71,0
2019-11-15 03:00:00,12.6,14.9,78,3.6,18.9,0,0,19,21,3.48,0
2019-11-15 04:00:00,12.7,15,76.6,3.9,19.2,0,0,19,21,3.97,0
2019-11-15 05:00:00,12.5,14.8,77.1,3.7,19,1,0,19,21,3.71,0
2019-11-15 06:00:00,12.4,14.7,75.8,4,19,1,0,19,21,4.28,0
2019-11-15 07:00:00,11.6,13.6,74.6,3.9,18.2,1,0,19,21.3,3.83,0.46
2019-11-15 08:00:00,11.6,13.7,73.3,4.2,18.5,0.3,0,19,21,4.72,4.79
2019-11-15 09:00:00,12.3,14.6,73.3,4.5,19.5,0,0,19,21,4.84,13.74
2019-11-15 10:00:00,12.5,14.9,73.4,4.5,19.8,0,0,19,21,4.55,38.39
2019-11-15 11:00:00,12.9,15.4,72.9,4.8,20.4,0,0,19,21,4.5,60.25
2019-11-15 12:00:00,12.6,15,73.2,4.6,20,0,0,19,21,4.38,41.35
2019-11-15 13:00:00,12.5,14.9,72.7,4.7,19.9,0,0,19,21,4.57,46.86
2019-11-15 14:00:00,12.2,14.5,73.1,4.5,19.5,0,0,19,21,4.41,23.31
2019-11-15 15:00:00,12.3,14.6,73.9,4.3,19.4,0,0,19,21,4.42,26.1
2019-11-15 16:00:00,12.4,14.8,74.3,4.3,19.4,0,0,19,21,4.48,5.85
2019-11-15 17:00:00,13.6,16.3,74,4.8,21.1,2.3,0,19,21,5.18,0
2019-11-15 18:00:00,13.3,15.9,71.3,5.3,21.3,1.9,0,19,21,5.18,0
2019-11-15 19:00:00,13.5,16.1,73.3,4.9,21.1,0,0,19,21,4.79,0
2019-11-15 20:00:00,13.5,16.2,73.8,4.8,21,0,0,19,21,4.59,0
2019-11-15 21:00:00,13.4,16,74.4,4.6,20.7,0,0,19,21,4.42,0
2019-11-15 22:00:00,13.3,15.9,75,4.4,20.5,0,0,19,21,4.22,0
2019-11-15 23:00:00,13,15.5,76.1,4.1,19.9,0,0,19,21,3.61,0
2019-11-16 00:00:00,12.8,15.3,77.5,3.7,19.3,0.5,0,19,21,3.13,0
2019-11-16 01:00:00,12.8,15.2,77.5,3.7,19.2,0.5,0,19,21,3.36,0
2019-11-16 02:00:00,12.8,15.2,77.3,3.8,19.2,0,0,19,21,3.46,0
2019-11-16 03:00:00,12.7,15,77.9,3.6,19,0,0,19,21,3.3,0
2019-11-16 04:00:00,12.8,15.1,77.5,3.7,19.2,0,0,19,21,3.76,0
2019-11-16 05:00:00,12.7,15.1,77.9,3.6,19.1,1,0,19,21,3.58,0
2019-11-16 06:00:00,12.7,15,77.7,3.6,19,1,0,19,21,3.63,0
2019-11-16 07:00:00,12.2,14.4,76.4,3.8,18.6,1,0,19,21.3,3.6,0.15
2019-11-16 08:00:00,12.7,15.1,75.5,4.1,19.6,0.7,0,19,21,4.2,10.98
2019-11-16 09:00:00,13.5,16.1,74.5,4.6,20.8,0,0,19,21,4.07,52.34
2019-11-16 10:00:00,13.8,16.5,74,4.9,21.3,0,0,19,21,3.86,108.77
2019-11-16 11:00:00,14.6,17.5,74,5.1,22.3,1,0,19,21,3.76,127.63
2019-11-16 12:00:00,14.5,17.3,74.8,4.9,22,0.7,0,19,21,3.44,120.13
2019-11-16 13:00:00,14.8,17.7,74.2,5.1,22.5,1.7,0,19,21,3.56,135.44
2019-11-16 14:00:00,14.3,17.1,74.5,4.9,21.8,0.3,0,19,21,3.46,112.66
2019-11-16 15:00:00,13.6,16.2,74.8,4.6,20.9,1,0,19,21,3.18,57.49
2019-11-16 16:00:00,12.8,15.2,76.9,3.8,19.4,0.4,0,19,21,3.19,9.42
2019-11-16 17:00:00,13.1,15.6,76.9,3.9,19.8,0,0,19,21,3.77,0
2019-11-16 18:00:00,12.8,15.3,77.5,3.7,19.3,0,0,19,21,3.33,0
2019-11-16 19:00:00,12.8,15.2,77.1,3.8,19.3,0,0,19,21,3.52,0
2019-11-16 20:00:00,12.7,15,77.4,3.7,19.1,0,0,19,21,3.42,0
2019-11-16 21:00:00,12.7,15,76.9,3.8,19.2,0,0,19,21,3.39,0
2019-11-16 22:00:00,12.7,15,77,3.8,19.1,0,0,19,21,3.44,0
2019-11-16 23:00:00,12.6,15,77,3.8,19.1,0,0,19,21,3.4,0
2019-11-17 00:00:00,12.6,15,77.2,3.7,19.1,0,0,19,21,3.53,0
2019-11-17 01:00:00,12.6,14.9,76.5,3.9,19.2,0,0,19,21,3.83,0
2019-11-17 02:00:00,12.6,14.9,76.4,3.9,19.2,0,0,19,21,3.62,0
2019-11-17 03:00:00,12.6,14.9,76.8,3.8,19.1,0,0,19,21,3.63,0
2019-11-17 04:00:00,12.5,14.9,77,3.7,19,0,0,19,21,3.56,0
2019-11-17 05:00:00,12.5,14.9,76.7,3.8,19.1,1,0,19,21,3.44,0
2019-11-17 06:00:00,12.5,14.9,76.1,3.9,19.2,1,0,19,21,4,0
2019-11-17 07:00:00,11.7,13.8,74.2,4.1,18.4,1,0,19,21.2,3.85,0.23
2019-11-17 08:00:00,12.2,14.5,72.7,4.6,19.5,0.4,0,19,21,4.78,18.15
2019-11-17 09:00:00,13.4,16,70.8,5.5,21.5,0.4,0,19,21,4.87,65.75
2019-11-17 10:00:00,14.8,17.8,64.6,8.2,24.9,6,0,19,21,4.88,134.52
2019-11-17 11:00:00,14.7,17.7,60.5,9.6,25.9,14.6,0,19,21,6.28,251.18
2019-11-17 12:00:00,14.5,17.6,57.8,10.6,26.6,14.2,0,19,21,7.23,256.04
2019-11-17 13:00:00,12.7,15.4,56.5,9.8,24.6,21.7,0,19,21,7.69,186.93
2019-11-17 14:00:00,12.5,15,62.2,7.6,22.6,7.1,0,19,21,6.47,109.48
2019-11-17 15:00:00,13.6,16.2,71.2,5.5,21.7,0.1,0,19,21,4.22,62.76
2019-11-17 16:00:00,12.9,15.4,74.2,4.5,20.2,0,0,19,21,3.75,3.82
2019-11-17 17:00:00,12.6,14.9,75.1,4.2,19.5,0,0,19,21,3.65,0
2019-11-17 18:00:00,12.4,14.7,74.7,4.2,19.3,0,0,19,21,3.86,0
2019-11-17 19:00:00,12.2,14.5,74.8,4.1,19.1,0,0,19,21,3.84,0
2019-11-17 20:00:00,12.3,14.5,74.1,4.3,19.2,0,0,19,21,4.28,0
2019-11-17 21:00:00,12.1,14.4,74.2,4.2,19.1,0,0,19,21,4.16,0
2019-11-17 22:00:00,12.1,14.4,74,4.3,19.1,0,0,19,21,4.21,0
2019-11-17 23:00:00,12.2,14.5,74,4.3,19.2,0,0,19,21,4.34,0
2019-11-18 00:00:00,12.1,14.4,74.3,4.2,19,0,0,19,21,4.04,0
2019-11-18 01:00:00,12.2,14.5,74.3,4.2,19.2,0,0,19,21,4.31,0
2019-11-18 02:00:00,12.1,14.3,74.4,4.2,19,0,0,19,21,3.96,0
2019-11-18 03:00:00,12.1,14.3,73.4,4.4,19.2,0,0,19,21,4.53,0
2019-11-18 04:00:00,12.1,14.3,73.9,4.3,19.1,0,0,19,21,4.39,0
2019-11-18 05:00:00,12.1,14.3,73.9,4.3,19,1,0,19,21,4.42,0
2019-11-18 06:00:00,12,14.2,73.9,4.2,19,1,0,19,21,4.27,0.29
2019-11-18 07:00:00,11.9,14.1,73.1,4.4,19,1,0,19,21,4.29,0.43
2019-11-18 08:00:00,11.5,13.6,72.9,4.3,18.5,0.1,0,19,21.2,4.1,6.19
2019-11-18 09:00:00,12.2,14.4,71.2,4.9,19.8,0,0,19,21,5.05,24.25
2019-11-18 10:00:00,12,14.2,71.6,4.7,19.4,0,0,19,21,4.56,34.11
2019-11-18 11:00:00,11.9,14.1,71.6,4.7,19.3,0,0,19,21,4.35,62.42
2019-11-18 12:00:00,12.3,14.5,72.6,4.6,19.6,0,0,19,21,4.29,74.99
2019-11-18 13:00:00,12.6,15,75.3,4.1,19.5,0,0,19,21,3.52,41.72
2019-11-18 14:00:00,12.3,14.5,74.7,4.1,19.1,0,0,19,21,3.69,48.73
2019-11-18 15:00:00,12.1,14.3,73.9,4.3,19,0,0,19,21,4.01,30.54
2019-11-18 16:00:00,12.6,15,75.2,4.2,19.5,0,0,19,21,4.28,2.73
2019-11-18 17:00:00,12.7,15.1,76.1,4,19.4,0,0,19,21,3.79,0
2019-11-18 18:00:00,12.6,14.9,75.5,4.1,19.4,0,0,19,21,4.21,0
2019-11-18 19:00:00,12.4,14.7,75.2,4.1,19.2,0,0,19,21,3.88,0
2019-11-18 20:00:00,12.2,14.5,75,4.1,19,0,0,19,21,4.05,0
2019-11-18 21:00:00,12.1,14.3,73.4,4.4,19.1,0,0,19,21,4.4,0
2019-11-18 22:00:00,12.1,14.3,72.9,4.5,19.3,0,0,19,21,4.71,0
2019-11-18 23:00:00,12,14.2,73.2,4.4,19.1,0,0,19,21,4.33,0
2019-11-19 00:00:00,12,14.2,73,4.5,19.2,0,0,19,21,4.7,0
2019-11-19 01:00:00,12,14.1,73.1,4.4,19.1,0,0,19,21,4.5,0
2019-11-19 02:00:00,11.9,14.1,72.9,4.4,19.1,0,0,19,21,4.51,0
2019-11-19 03:00:00,11.8,14,72.7,4.4,19,0,0,19,21,4.67,0
2019-11-19 04:00:00,11.9,14,72.8,4.4,19,0,0,19,21,4.76,0
2019-11-19 05:00:00,11.9,14.1,73.3,4.4,19,1,0,19,21,4.5,0
2019-11-19 06:00:00,12,14.2,73,4.4,19.1,1,0,19,21,4.56,0.28
2019-11-19 07:00:00,11.7,13.8,71.6,4.6,19,1,0,19,21,4.71,0.43
